movie_id,person_id,credit_id,department,job
339967,1582683,59216e26c3a368723d0599bc,Editing,Dialogue Editor
339967,1582683,59216e30925141482f056561,Sound,ADR Editor
339967,1583221,59216d7f9251414a7b057593,Visual Effects,Visual Effects Producer
339967,1600634,59216d699251414a5705408b,Crew,Visual Effects Editor
339967,1647658,5928f8b5c3a36877ee0442cd,Art,Set Dresser
339967,1654216,5928f7d59251413b8a042c99,Visual Effects,Character Modelling Supervisor
339967,1695623,590486b39251416a1400c0a7,Production,Co-Producer
339967,1695681,59216ea5c3a368799b053fba,Sound,Boom Operator
339967,1699377,59216edbc3a368723d059a6a,Sound,Foley
339967,1721854,59216d329251414990056912,Visual Effects,Animation Supervisor
339967,1729057,590486cfc3a3684a7600b11f,Production,Co-Producer
339967,1729059,590484b992514169d000b948,Production,Executive Producer
339967,1729060,5904848cc3a3684a8e00af91,Production,Executive Producer
339967,1741069,5928f8a49251413b410435ce,Art,Set Dresser
339967,1752050,5921702c9251414add054c5c,Editing,First Assistant Editor
339967,1756730,5928f672c3a368783e043b08,Camera,First Assistant Camera
339967,1764801,59216c5b92514149f3055d61,Camera,Aerial Director of Photography
339967,1768128,59216f3ec3a3687a4b0531a1,Sound,Sound Re-Recording Mixer
339967,1793691,59216e54c3a3687a8e0542f6,Editing,Dialogue Editor
339967,1793691,59216e5d9251414ab1054491,Sound,ADR Editor
339967,1795881,5928f511c3a36877bc048867,Production,Production Coordinator
339967,1806805,59048727c3a3684af000ae30,Directing,First Assistant Director
339967,1820795,59216bee925141482f056396,Costume & Make-Up,Assistant Costume Designer
339967,1820796,59216c03c3a368799b053dc6,Costume & Make-Up,Key Costumer
339967,1820799,59216caac3a368723d059872,Camera,Dolly Grip
339967,1820800,59216cc09251414a7b0574f0,Lighting,Gaffer
339967,1820801,59216cd69251414add0549b9,Lighting,Gaffer
339967,1820802,59216d529251414ab10543bd,Crew,CG Supervisor
339967,1820803,59216e73c3a3687a8e054314,Sound,Boom Operator
339967,1824321,5928f524c3a368787003f30f,Crew,Score Engineer
339967,1824322,5928f57f9251413ba003f51b,Sound,Recording Supervision
339967,1824323,5928f595c3a36877bc0488ba,Production,Location Manager
339967,1824324,5928f5b89251413b5b044dba,Crew,Production Office Assistant
339967,1824325,5928f5cac3a368783e043a96,Editing,Editor
339967,1824326,5928f5de9251413b50042204,Editing,Additional Editing
339967,1824327,5928f64d9251413b540411d4,Camera,Key Grip
339967,1824328,5928f6599251413b5b044e22,Camera,Grip
339967,1824329,5928f666c3a368780a03e66f,Camera,First Assistant Camera
339967,1824330,5928f68a9251413b5004226b,Lighting,Lighting Technician
339967,1824331,5928f766c3a36877df046419,Camera,Grip
339967,1824332,5928f7b3c3a36877ee04421f,Visual Effects,Digital Compositors
339967,1824333,5928f801c3a36877fd03b495,Sound,Foley
339967,1824334,5928f8ca9251413b410435ed,Art,Assistant Set Dresser
339967,1824335,5928f8e5c3a368782d040016,Directing,Third Assistant Director
86822,287,58cf933ac3a36811ce002515,Production,Producer
86822,1259,56d53500c3a3681e39016136,Sound,Original Music Composer
86822,20458,58cf93909251415a3d033ee1,Production,Producer
86822,30715,52fe49a29251416c910b39dd,Directing,Director
86822,30715,52fe49a29251416c910b39e3,Writing,Writer
86822,46588,58cf9346c3a36850c002c3b6,Production,Producer
86822,67594,58cf93529251415a7d033a48,Production,Producer
86822,1043954,56e4a5489251416525000554,Production,Executive Producer
86822,1089521,58cf9379c3a36850fb030908,Production,Producer
86822,1261812,5638a49f9251413b13000fdd,Camera,Director of Photography
86822,1470186,56e4a6b59251416525000585,Production,Executive Producer
394822,126910,5720cd2092514142420000ed,Directing,Director
394822,1496011,59a9a195c3a3683d070286f3,Writing,Screenplay
394822,1496011,59a9a1c692514158080324e2,Production,Executive Producer
394822,1658456,59a9a1db925141579d031797,Production,Executive Producer
394822,1800388,59a9a1f1c3a3683ce602de30,Production,Producer
394822,1592885,59a9a213c3a3683ce602de55,Production,Executive Producer
394822,1114957,59a9a22a9251415808032546,Production,Executive Producer
394822,1471435,59a9a23e92514157990301bb,Production,Executive Producer
394822,1815655,59a9a252925141579d031807,Production,Executive Producer
394822,125249,59a9a26392514157a50310a5,Production,Line Producer
394822,951484,59a9a280c3a3683ccc03317c,Production,Executive Producer
394822,228146,59a9a2af92514157ee02ec40,Production,Executive Producer
394822,1562472,59a9a2c292514157ee02ec4e,Production,Executive Producer
394822,77107,59a9a2dc92514157f6031925,Production,Executive Producer
394822,954441,59a9a2f2c3a368767101a214,Production,Executive Producer
394822,986415,59a9a30492514157a503111a,Production,Executive Producer
394822,946759,59a9a3189251415808032623,Production,Producer
394822,2862,59a9a32a92514157ab0317ce,Production,Producer
394822,1639168,59a9a33c925141579d0318b1,Production,Executive Producer
394822,931956,59a9a34e925141579903029a,Sound,Music
394822,59871,59a9a366c3a368767101a274,Crew,Cinematography
394822,1546194,59a9a377c3a3683c7a035713,Editing,Editor
324560,80630,54d91b589251410a4b000209,Directing,Director
324560,80630,54d91b64c3a3687ac200026b,Writing,Writer
324560,56916,54d920109251410a4200026f,Editing,Editor
324560,3081,54d92021c3a3687aa9000210,Production,Casting
324560,6766,54d92073c3a3687ab500022b,Production,Producer
324560,17749,5609b51c925141718f0004ff,Camera,Director of Photography
324560,1362614,57cadba3925141278a005ced,Costume & Make-Up,Costume Design
324560,557671,57cadbaf92514135d5002c64,Art,Production Design
324560,48590,57cadbcc92514135d5002c6f,Production,Producer
324560,1793958,58ecddee9251414b280577f9,Production,Executive Producer
324560,1793959,58ecde029251412819099b8d,Production,Co-Producer
324560,50353,58ecde1d925141281009bfa2,Production,Line Producer
324560,1679127,58ecde329251412819099baa,Production,Co-Producer
324560,1311366,58ecde40c3a36872ee09e796,Production,Associate Producer
324560,1545269,58ece1909251414b280579a7,Production,Executive Producer
324560,1477023,58ece1e5925141351f05e166,Production,Executive Producer
324560,118168,58ece20f92514134eb061b2d,Production,Executive Producer
324560,1545268,58ece22a92514152ac0505c8,Production,Executive Producer
324560,1122664,58ece30b9251414b28057a88,Production,Co-Producer
324560,952510,58ece3189251412819099e0b,Production,Co-Producer
324560,57266,58ece32d9251413ce403e47e,Production,Co-Producer
324560,1125644,58ece34ec3a36872f6097943,Production,Line Producer
324560,34007,58ece370c3a36872f6097960,Production,Executive Producer
324560,1545266,58ece380925141354c05fdfe,Production,Executive Producer
324560,1793969,58ece40e92514134eb061c66,Production,Executive Producer
324560,55418,58ece41b9251413ce403e51f,Production,Co-Producer
324560,1311367,58ece429925141354c05fe65,Production,Associate Producer
324560,56827,58ece43ec3a36872af08e65a,Sound,Music
324560,1793970,58ece495c3a368731a09f05e,Production,Casting
324560,38956,58ece4b7c3a36872ee09eb38,Art,Art Direction
324560,1643268,58ece4c492514134eb061cc8,Art,Set Decoration
324560,22698,58ece50c92514134eb061ce6,Art,Set Decoration
324560,1793972,58ece52a9251414b28057ba3,Production,Production Manager
324560,1793973,58ece538c3a368731a09f0af,Production,Production Manager
324560,1793974,58ece544c3a3687302091190,Production,Unit Manager
324560,1793975,58ece5509251414b28057bb7,Production,Unit Manager
324560,1793976,58ece55fc3a36872f6097a72,Production,Production Coordinator
324560,1793977,58ece580c3a368731a09f0e6,Production,Production Manager
324560,1793979,58ece5d392514152ac050834,Art,Set Designer
324560,1793981,58ece5f9c3a36872f6097acb,Production,Casting Associate
324560,1699498,58ece618c3a36872f6097ae2,Production,Casting Associate
324560,1793982,58ece645c3a3684a7908b486,Art,Location Scout
324560,1793983,58ece6699251413ce403e647,Production,Location Manager
324560,1793984,58ece68fc3a3684a7908b4b3,Production,Production Coordinator
324560,1717433,58ece6bcc3a3684a7908b4d0,Directing,Script Supervisor
364410,1524268,56250208c3a3680e10011f04,Directing,Director
364410,1524269,56250223c3a3680e200141c3,Directing,Director
364410,56915,56250237c3a3680e200141cc,Production,Producer
364410,1524270,56250249c3a368686800ba5d,Production,Producer
364410,1014489,562502679251413ded003745,Art,Production Design
364410,1524268,562507c2c3a3680e1d012f2e,Writing,Adaptation
364410,1524268,562507d6c3a368240d00b6b4,Writing,Screenplay
364410,1524269,562507e1c3a3680e0e013444,Writing,Screenplay
364410,67498,562507f6c3a3680e1901208d,Camera,Director of Photography
364410,1492886,57743c9ec3a3686fdf0026b9,Production,Co-Producer
364410,1536671,57743c0ec3a3686b5e00290d,Sound,Original Music Composer
364410,703,57743c23925141045900252d,Editing,Editor
364410,33230,57743c36925141051c00259d,Production,Casting
364410,7786,57743c3f9251417fde0028c1,Production,Casting
364410,1427826,57743c4dc3a3686ef40024e7,Art,Art Direction
364410,1643268,57743c60c3a3686fdf00269b,Art,Set Decoration
364410,1643270,57743cbfc3a3686b44002603,Writing,Novel
393561,220691,57160e6492514146c80036cc,Directing,Director
393561,1871409,5995a6d592514107ba015123,Production,Producer
393561,1713735,5995a6eb9251410771015d3f,Production,Producer
393561,220691,5995a704c3a36856bd01505a,Production,Producer
393561,1871412,5995a719c3a3685716015aee,Sound,Music
393561,20177,5995a7379251410771015d97,Camera,Director of Photography
393561,220691,5995a749c3a36856ef015452,Camera,Director of Photography
393561,1436486,5995a759c3a36856790146e2,Camera,Director of Photography
393561,1298693,5995a76b92514107c801562f,Editing,Editor
393561,6406,5995a77bc3a36856e1013c5f,Editing,Editor
393561,220691,5995a797c3a3685716015b85,Editing,Editor
393561,1871416,5995a7b7925141079a014cb3,Sound,Sound Recordist
393561,1871417,5995a7cac3a36856e1013cb2,Sound,Sound Recordist
393561,220691,5995a7dfc3a36856ef015507,Sound,Sound Recordist
393561,1298441,5995a7f2925141077f015b21,Sound,Sound Recordist
393561,1871420,5995a816c3a36856ff016a03,Visual Effects,Visual Effects
393561,1871421,5995a83a925141079a014d3b,Visual Effects,Visual Effects
373480,229501,58dae0e19251412512000203,Production,Associate Producer
373480,1024889,58dae101c3a3686cd20001fa,Editing,Editor
373480,1332140,58dae0bf92514124ef0001d6,Production,Executive Producer
373480,1451828,58dae09c92514124f30001c2,Production,Producer
373480,1551556,5729ac9c925141707b001879,Writing,Screenplay
373480,1551556,5729ac93c3a3686dbf0012e2,Directing,Director
373480,1615050,5729aca6c3a3683844000555,Writing,Screenplay
322548,1095322,54cc1a4992514147550000a1,Directing,Director
322548,1494776,55c57daac3a3682f17000cc7,Writing,Writer
322548,1095322,55c57db79251417a24000c35,Writing,Writer
408267,1266520,59480f91c3a368170f045812,Camera,Director of Photography
408267,1283533,59480f8a9251413fb104628a,Camera,Director of Photography
408267,1653614,5797f91c9251411b59004116,Writing,Screenplay
408267,1653614,5797f90bc3a368044f00837c,Directing,Director
408267,1653614,5797f9a39251411af6004114,Editing,Editor
408267,1657168,5797f998c3a3685556009ff9,Editing,Editor
365942,1125546,590f41069251414e890220ea,Production,Co-Producer
365942,70789,590f40de9251414eca0206ba,Sound,Original Music Composer
365942,1812272,590f412ac3a368646b0233bd,Production,Associate Producer
365942,21156,590f4152c3a36864fc0213be,Production,Executive Producer
365942,59700,590f41629251414eca020724,Production,Executive Producer
365942,1626019,590f416f9251414e89022124,Production,Executive Producer
365942,95849,590f417c9251414e8902212c,Production,Executive Producer
365942,57244,590f4189c3a36864c60210e0,Production,Executive Producer
365942,36804,56331586c3a3681b54014aba,Directing,Director
365942,1882870,59af6437c3a36824430094e0,Production,Associate Producer
365942,289148,5878add5c3a3683ee40060f2,Writing,Story
365942,2184,5878adebc3a3683ed7005d0c,Writing,Story
365942,34050,5878ae04925141785700605d,Writing,Story
365942,2184,5878ae28c3a3683ee00063ad,Production,Producer
365942,54164,5878ae57c3a3683ee8005d6a,Camera,Director of Photography
365942,5668,5878ae6792514178550060a2,Editing,Editor
365942,60665,5878ae8d92514178550060c4,Production,Casting
365942,2532,5878aea4c3a3683edd005d97,Production,Casting
365942,10819,5878aeb5c3a3683ee2006352,Art,Production Design
365942,46592,5878aec7c3a3683ee400617f,Art,Art Direction
365942,1632792,5878aee8c3a3683ee4006197,Art,Set Decoration
365942,46084,5878af12925141785a0060d6,Costume & Make-Up,Costume Design
365942,1464516,5878af34c3a3683ee0006456,Crew,Property Master
365942,1406081,5878af489251417855006145,Art,Art Department Coordinator
365942,1738121,5878af66c3a3683ee8005e04,Art,Art Department Assistant
365942,1532748,5878af87925141785f0063ea,Art,Construction Coordinator
365942,1532605,5878afbdc3a3683ee8005e36,Production,Casting Associate
365942,1395290,5878b01a925141785f006438,Directing,Script Supervisor
365942,1738122,5878b054925141785f006456,Crew,Aerial Coordinator
365942,1738131,5878b4db925141785a006437,Camera,Aerial Camera (suggest in addition to Helicopter Camera)
365942,1399071,5878b54c9251417857006433,Camera,Aerial Director of Photography
365942,1451245,5878b581c3a3683eda00651d,Camera,Camera Operator
365942,1399877,5878b5aa9251417864006b00,Camera,Steadicam Operator
365942,1367562,5878b5cf9251417853005e33,Camera,Still Photographer
365942,1463764,5878b5ed9251417853005e42,Camera,Underwater Camera
365942,1738134,5878b607925141786100647e,Lighting,Gaffer
365942,1571524,5878b635925141785a0064e7,Lighting,Rigging Grip
365942,1738135,5878b650925141785f0067b3,Camera,Dolly Grip
365942,1738136,5878b681c3a3683ee20067db,Crew,Drone Operator
365942,1494213,5878b6a3c3a3683ee20067f8,Editing,Digital Intermediate
365942,1722386,5878b713c3a3683ee200684d,Editing,Digital Intermediate
365942,1440272,5878b728c3a3683edd006222,Camera,First Assistant Camera
365942,1420320,5878b75ac3a3683edd006246,Sound,Foley
365942,1341784,5878b77092514178550065e4,Sound,Foley
365942,1364410,5878b782c3a3683ee80062c7,Editing,Dialogue Editor
365942,1461372,5878b79d9251417853005f08,Sound,First Assistant Sound Editor
365942,1435642,5878b7b1c3a3683eeb00629c,Sound,Sound Designer
365942,1738140,5878b7c89251417853005f24,Sound,Sound Effects Editor
365942,1738141,5878b7eac3a3683ee4006697,Sound,Sound Effects Editor
365942,1551789,5878b8029251417853005f3c,Sound,Sound Effects Editor
365942,548432,5878b81d925141785c0065f1,Sound,Sound Re-Recording Mixer
365942,1404218,5878b83992514178610065b3,Sound,Sound Re-Recording Mixer
365942,83090,5878b853c3a3683ee8006330,Sound,Supervising Sound Editor
365942,578729,5878b86ec3a3683eeb006303,Costume & Make-Up,Hair Department Head
365942,1637347,5878b880925141785a006631,Costume & Make-Up,Key Hair Stylist
365942,1333900,5878b898c3a3683ee8006356,Costume & Make-Up,Makeup Department Head
365942,1709128,5878b8acc3a3683edd0062ee,Costume & Make-Up,Key Makeup Artist
365942,1738144,5878b8da925141785f006929,Costume & Make-Up,Prosthetic Designer
365942,1552623,5878b952c3a3683ee2006990,Costume & Make-Up,Assistant Costume Designer
365942,1738145,5878b96b925141786100665d,Costume & Make-Up,Costume Supervisor
365942,1738146,5878b9a6c3a3683eda006770,Costume & Make-Up,Ager/Dyer
365942,1521753,5878b9e1c3a3683eeb0063f1,Costume & Make-Up,Key Costumer
365942,1738147,5878b9f4c3a3683ee8006434,Costume & Make-Up,Key Costumer
365942,1494535,5878ba0d9251417864006dc5,Costume & Make-Up,Set Costumer
365942,1428229,5878ba3fc3a3683eda0067d8,Sound,Music Editor
365942,1722487,5878ba63925141786100671a,Sound,Music Supervisor
365942,34050,5909b1bdc3a368359d00c927,Writing,Screenplay
365942,1781846,590f40f9c3a368650a0204e5,Production,Co-Producer
365942,94459,590f4196c3a368646b023426,Production,Executive Producer
365942,54419,590f41a29251414e92021bdf,Production,Executive Producer
365942,34050,590f41afc3a36864ec01f541,Production,Executive Producer
365942,54773,590f41bc9251414e80021d1b,Production,Executive Producer
365942,17451,590f41ca9251414ead02049c,Production,Executive Producer
365942,29015,590f41d69251414e85021b68,Production,Executive Producer
365942,1735072,590f41e29251414e85021b7d,Production,Executive Producer
365942,1626021,590f41efc3a36864ec01f576,Production,Executive Producer
365942,54873,590f41fcc3a36864ec01f581,Production,Executive Producer
365942,113526,590f42089251414e8d020cdf,Production,Executive Producer
365942,109429,590f4216c3a36864a702092d,Production,Executive Producer
365942,57618,590f4225c3a36864ec01f5ae,Production,Executive Producer
365942,1355345,590f42319251414e8d020d01,Production,Executive Producer
384673,2303,571010629251410832000de1,Production,Executive Producer
384673,15463,56d4cbf89251411884000e01,Sound,Sound
384673,18533,5710107dc3a36853700041e9,Production,Executive Producer
384673,50866,56d4cbcc92514111eb0003d5,Sound,Sound Designer
384673,1414385,571011f1c3a3685378003fc7,Editing,Editor
384673,1567335,56d05160c3a3681e36005b0a,Directing,Director
384673,1567335,56d4cb79c3a3681e5001425a,Production,Producer
384673,1567337,571010d3c3a36853700041f6,Sound,Original Music Composer
384673,1584646,571010939251412dd4000a66,Camera,Director of Photography
384673,1584648,56d4cb8e92514111eb0003c8,Production,Producer
411019,40312,57adb0dec3a368206f00554e,Directing,Director
411019,40312,582d5ff09251410957004862,Production,Producer
411019,40312,58204c9492514168a401029a,Writing,Writer
411019,84387,582d5f4892514109540047e1,Camera,Director of Photography
411019,943183,58204c8692514168af0101de,Writing,Writer
411019,1464053,582d5fbdc3a3687730005472,Production,Producer
411019,1709916,582d5fd5c3a3687729004861,Production,Producer
411019,1810565,599795a292514125b500107c,Sound,Music
392011,1554530,570a93ebc3a3687570004207,Production,Producer
392011,1554530,570a93f79251410ebf000299,Crew,Cinematography
392011,1603873,570a93c892514155ed0007a6,Directing,Director
392011,1603874,570a93d1c3a3687570004201,Production,Producer
392011,1603875,570a94099251417da70003ff,Editing,Editor
381289,5306,56b40aefc3a36806e6003509,Directing,Director
381289,117382,56b40afb92514114e1003616,Writing,Novel
381289,1382199,56b40b0992514112b90025ec,Writing,Screenplay
381289,117382,588dfcdc925141183a00a450,Writing,Screenplay
381289,36805,588dfcf9c3a36874a3008287,Writing,Screenplay
381289,67360,588dfd07c3a36874a70081db,Writing,Screenplay
381289,414,588dfd35c3a36874ac00824b,Production,Executive Producer
381289,1747121,588dfd479251411837009ff4,Production,Executive Producer
381289,35974,588dfd57925141184800a266,Production,Producer
381289,34882,588dfd6a925141183f00a3b7,Production,Executive Producer
381289,3562,588dfd79925141184800a291,Sound,Music
381289,47293,588dfd8f925141184600a333,Camera,Director of Photography
381289,3032,588dfdb1925141183d00a1af,Editing,Editor
381289,561,58e55dbd92514179de0254d1,Production,Casting
381289,16364,58e55dcf9251412819030c89,Art,Production Design
381289,75830,58e55de1c3a36873260308b3,Art,Art Direction
381289,1331116,58e55df192514127f003319e,Art,Art Direction
381289,1327843,58e55e01c3a368730202f198,Art,Set Decoration
381289,19971,58e55e13c3a3684a79023d24,Costume & Make-Up,Costume Design
381289,1331118,58e55e6b92514127ec03449d,Costume & Make-Up,Assistant Costume Designer
381289,989750,58e55e9592514179de0255a2,Production,Casting Associate
381289,26678,58e55ea692514127ec0344c9,Production,ADR Voice Casting
381289,1790518,58e55edbc3a36872f6031423,Production,Casting Assistant
381289,222740,58e55f2cc3a3684a79023dfc,Camera,Camera Operator
381289,1565636,58e55f47c3a3684a79023e0b,Camera,Camera Operator
381289,1561551,58e55f5ac3a368731a034002,Camera,Steadicam Operator
381289,1394973,58e55f8cc3a368730202f2be,Camera,Still Photographer
381289,583992,58e55fbec3a3684a79023e7a,Camera,Underwater Camera
381289,1395902,58e55fd3c3a368731a034074,Camera,Additional Photography
381289,1415579,58e55ffb9251412819030e2c,Lighting,Gaffer
381289,1621797,58e5601492514127f6032623,Lighting,Gaffer
381289,1790520,58e56055c3a368731a0340ce,Camera,Key Grip
381289,1790521,58e560c8c3a368730202f3b9,Visual Effects,Lead Animator
381289,1790522,58e560e4c3a36872af02e52a,Visual Effects,Animation
381289,1790523,58e560f992514127ec0346bc,Visual Effects,Animation
381289,1790525,58e5614dc3a3687326030b61,Visual Effects,VFX Editor
381289,1790527,58e56165c3a36872f6031642,Visual Effects,Visual Effects Coordinator
381289,1790528,58e56177c3a3684aa4022d24,Visual Effects,Visual Effects Coordinator
381289,1790529,58e5619e92514127e803408d,Visual Effects,Visual Effects Coordinator
381289,1790530,58e561b19251412819030f70,Visual Effects,Visual Effects Coordinator
381289,1790531,58e561ca92514127e80340ab,Visual Effects,Visual Effects Coordinator
381289,1752926,58e561dc92514128100312af,Crew,Visual Effects Editor
381289,1635541,58e561eec3a3684a79024013,Visual Effects,Visual Effects Producer
381289,1103574,58e562019251412835032352,Visual Effects,Visual Effects Producer
381289,1556487,58e5622cc3a36872ee033f6d,Visual Effects,Visual Effects Producer
381289,1103572,58e56243925141283503237a,Visual Effects,Visual Effects Supervisor
381289,1790535,58e5626192514127f003351e,Crew,Special Effects Coordinator
381289,1701261,58e562a9c3a3684aa4022dda,Sound,Boom Operator
381289,928389,58e562bfc3a36872af02e65f,Editing,Dialogue Editor
381289,1790537,58e562ce92514127ec034800,Editing,Dialogue Editor
381289,20228,58e562df92514127f6032811,Sound,Foley
381289,20229,58e562f29251412810031379,Sound,Foley
381289,1023984,58e5630992514127e8034194,Sound,Sound Designer
381289,1337461,58e56342c3a3687326030c75,Sound,Sound Re-Recording Mixer
381289,1496411,58e5635892514127ec034862,Sound,Sound Re-Recording Mixer
381289,1527434,58e56370c3a36872f6031793,Sound,Supervising Sound Editor
381289,1533569,58e5638cc3a3687326030c9f,Art,Art Department Coordinator
381289,1191561,58e563a992514128190310aa,Art,Property Master
381289,1287500,58e563c592514179de025981,Costume & Make-Up,Hair Department Head
381289,75833,58e563dbc3a3684aa4022e9e,Costume & Make-Up,Makeup Department Head
381289,1527445,58e563fac3a3687326030cf3,Editing,Digital Intermediate
381289,1049271,58e5640ec3a3687326030cfc,Editing,Digital Intermediate
381289,1752926,58e56438c3a36872f6031813,Editing,First Assistant Editor
381289,486,5955e58b9251412ac7062ae6,Writing,Writer
382127,1537547,56bc4466c3a36860d000284a,Writing,Writer
382127,1537547,570f0d87c3a368537d0019fd,Directing,Director
411873,17884,57b5d4ab9251412021001c77,Directing,Director
411873,17884,57b5d4ba92514119a1001eae,Writing,Writer
411873,119592,5861b591c3a3681a7d0340bc,Production,Producer
411873,501226,57b5d63f9251411ff2001c3e,Camera,Director of Photography
411873,972052,5861b626c3a3681a7203b6d5,Art,Production Design
411873,1155140,5861b5acc3a3681a6203919f,Sound,Original Music Composer
411873,1331168,5861b09392514115ca0379c8,Production,Producer
411873,1338157,5861b60092514115c0037392,Costume & Make-Up,Costume Design
411873,1457670,57b5d616c3a3687e5f001ea1,Editing,Editor
411873,1728359,5861b5e992514115cf036a2b,Sound,Music Supervisor
345922,169448,57e6fd5ec3a368474300252a,Directing,Director
345922,1480594,5915d579c3a36842c10208aa,Writing,Story
345922,1480595,5915d5a192514156f50206c6,Writing,Story
345922,1480594,5915d5cd92514156f50206ea,Writing,Screenplay
345922,1296,584643d1c3a3684903008300,Production,Executive Producer
345922,1293989,5846441392514166ba01d7a1,Editing,Editor
345922,928272,58464422c3a368466401e595,Production,Casting
345922,112521,584644319251410f5800910e,Art,Production Design
345922,1378195,5846444c9251416ae501d290,Art,Set Decoration
345922,1718777,5846445e9251410f58009120,Art,Set Decoration
345922,21004,5846446bc3a36847f901ed49,Costume & Make-Up,Costume Design
345922,1213603,584652fb9251410f580096fe,Writing,Story
345922,1480595,584654889251416ae501d915,Writing,Screenplay
345922,57430,584654da92514166ba01de75,Production,Executive Producer
345922,1527656,584654f49251410f580097ce,Production,Executive Producer
345922,1718785,584655a7925141042b009eb1,Production,Producer
345922,1116283,59164579c3a36842d60265a3,Production,Producer
345922,17825,59164589c3a36842690273ff,Production,Producer
345922,1213603,591645b292514105da01ce83,Production,Producer
345922,9778,591645c5c3a36840aa0229ac,Production,Executive Producer
345922,95101,591645e592514105da01cea4,Production,Executive Producer
345922,10830,591645f3c3a3683a9302454c,Production,Executive Producer
345922,11655,59164601c3a36840aa0229e0,Production,Executive Producer
345922,1451219,59164610925141580d025764,Production,Executive Producer
345922,969283,5916461d92514157230260f4,Production,Executive Producer
345922,113666,5916462f92514105da01cedf,Production,Executive Producer
345922,1404094,5916465e925141580d025796,Sound,Original Music Composer
345922,6389,5916466d925141572302612a,Camera,Director of Photography
345922,1158052,5916469ec3a368371b01675c,Costume & Make-Up,Makeup Artist
345922,1685632,591646b5c3a3683fb6023962,Costume & Make-Up,Makeup Artist
345922,582811,591646dd92514159c1024ab8,Costume & Make-Up,Hairstylist
345922,1445827,591646ec92514159c1024abf,Costume & Make-Up,Makeup Artist
345922,1541709,591646fb92514105da01cf7b,Costume & Make-Up,Makeup Department Head
345922,1573038,5916472b925141583c02538c,Costume & Make-Up,Hair Department Head
345922,1815599,59164794925141583c0253d3,Costume & Make-Up,Hairstylist
345922,1796327,591647b1925141572302620c,Crew,Makeup Effects
345922,1747983,591647c09251415852025f14,Costume & Make-Up,Key Makeup Artist
345922,1552084,591647efc3a3683fb6023a40,Production,Production Supervisor
345922,1404704,591647fbc3a36842c102682f,Crew,Post Production Supervisor
345922,1711214,59164809c3a36840aa022b45,Directing,First Assistant Director
345922,1815600,59164820925141061e01de92,Directing,Second Assistant Director
345922,1815602,59164846c3a368371b01688d,Art,Assistant Art Director
345922,1635172,5916485dc3a36840aa022b7f,Art,Art Department Coordinator
345922,1815606,5916488b92514156f50267b0,Art,Set Dresser
345922,1780109,5916489cc3a368371b0168d9,Art,Set Dresser
345922,1815609,591648c0c3a36840aa022bd7,Art,Set Dresser
345922,1634070,591648ce92514157230262fb,Art,Set Decorating Coordinator
345922,1550166,591648e1925141580d025994,Sound,Sound Mixer
345922,1130715,5916491092514105da01d11b,Sound,First Assistant Sound Editor
345922,1357060,5916491f92514105da01d129,Sound,Foley
345922,20228,5916492ac3a3683fb6023b3a,Sound,Foley
345922,20229,5916493892514156f5026853,Sound,Foley
345922,1635187,5916495e925141580d0259eb,Sound,Boom Operator
345922,1389616,59164979c3a368423c025fe6,Crew,Special Effects Coordinator
345922,1815616,5916498fc3a36842c102697d,Crew,Special Effects
345922,1815618,5916499fc3a36842c102698f,Crew,Special Effects
345922,1815620,591649b1c3a3683fb6023b93,Crew,Special Effects
345922,1634432,591649cb92514158520260ac,Visual Effects,Visual Effects Supervisor
345922,1393445,591649d992514158520260b8,Visual Effects,Visual Effects Supervisor
345922,1815625,591649e8c3a3683a9302482b,Crew,Compositors
345922,1815626,591649fdc3a368371b0169e4,Visual Effects,Visual Effects Supervisor
345922,1393446,59164bb9c3a368371b016b23,Visual Effects,Visual Effects Producer
345922,1381396,59164bcdc3a368423c02617e,Crew,Stunts
345922,1366,59164bdb925141583c0256eb,Crew,Stunts
345922,1769802,59164beb925141583c025701,Crew,Stunts
345922,1309899,59164bf992514105da01d2f9,Crew,Stunts
345922,1702414,59164c0f92514156f5026a84,Crew,Stunts
345922,1723161,59164c1c92514156f5026a8e,Crew,Stunts
345922,1815386,59164c2e9251415852026258,Crew,Stunts
345922,168480,59164c59925141580d025bdb,Crew,Stunt Coordinator
345922,1427838,59164c6dc3a368426902793e,Camera,Camera Operator
345922,1412328,59164cb292514158520262e5,Camera,Still Photographer
345922,1408357,59164ce192514105da01d3eb,Camera,Camera Operator
345922,1345611,59164cfec3a36842d6026b75,Production,Casting
345922,970836,59164d109251415723026662,Production,Casting Associate
345922,1663602,59164d2cc3a368371b016c9a,Production,Casting Assistant
345922,1345610,59164d3692514157230266a0,Production,Casting
345922,1789314,59164d60c3a36842d6026c11,Costume & Make-Up,Set Costumer
345922,1477793,59164d69925141583c02589d,Costume & Make-Up,Set Costumer
345922,1580965,59164d7a92514105da01d4bb,Costume & Make-Up,Key Costumer
345922,1304618,59164d86c3a368423c026335,Costume & Make-Up,Costume Supervisor
345922,1661396,59164d9992514159c102501c,Costume & Make-Up,Set Costumer
345922,1815643,59164dbdc3a368423c02638a,Costume & Make-Up,Set Costumer
345922,1809365,59164dd1925141583c02590e,Editing,First Assistant Editor
345922,1815644,59164de392514159c102507e,Editing,Assistant Editor
345922,1567974,59164e00c3a3683a93024bbc,Editing,First Assistant Editor
